product,mass_kg,material_id,material_share,countryMaking,impact_ecs
calecon,0.04,ei-laine-par-defaut,1,RAF,800.8295576533231
calecon,0.04,ei-laine-nouvelle-filiere,1,RAF,419.9875239528
calecon,0.04,ei-lin,1,RAF,376.4177205516892
calecon,0.04,ei-pa,1,RAF,394.9604256137405
calecon,0.04,ei-pp,1,RAF,366.6849361778282
calecon,0.04,ei-pet,1,RAF,378.139336315769
calecon,0.04,ei-pet-r,1,RAF,371.8660255019639
calecon,0.04,ei-viscose,1,RAF,405.7434582667692
calecon,0.04,coton-rdpc,1,RME,374.64224372729
calecon,0.04,coton-rdp,1,RME,372.0470191697136
calecon,0.04,ei-chanvre,1,RME,387.26929643103534
calecon,0.04,ei-coton,1,RME,536.5023534478559
calecon,0.04,ei-coton-organic,1,RME,419.0267479810577
calecon,0.04,elasthane,1,RME,439.64498958689137
calecon,0.04,ei-acrylique,1,RME,390.3597597568408
calecon,0.04,ei-jute-kenaf,1,RME,447.90401758837737
calecon,0.04,ei-laine-par-defaut,1,RME,792.3925319044295
calecon,0.04,ei-laine-nouvelle-filiere,1,RME,411.5504982039061
calecon,0.04,ei-lin,1,RME,367.9806948027953
calecon,0.04,ei-pa,1,RME,386.52339986484657
calecon,0.04,ei-pp,1,RME,358.2479104289343
calecon,0.04,ei-pet,1,RME,369.7023105668752
calecon,0.04,ei-pet-r,1,RME,363.42899975307
calecon,0.04,ei-viscose,1,RME,397.3064325178752
calecon,0.04,coton-rdpc,1,RLA,379.8973719234223
calecon,0.04,coton-rdp,1,RLA,377.3021473658459
calecon,0.04,ei-chanvre,1,RLA,392.5244246271676
calecon,0.04,ei-coton,1,RLA,541.7574816439882
calecon,0.04,ei-coton-organic,1,RLA,424.2818761771901
calecon,0.04,elasthane,1,RLA,444.9001177830237
calecon,0.04,ei-acrylique,1,RLA,395.6148879529732
calecon,0.04,ei-jute-kenaf,1,RLA,453.1591457845098
calecon,0.04,ei-laine-par-defaut,1,RLA,797.6476601005617
calecon,0.04,ei-laine-nouvelle-filiere,1,RLA,416.8056264000384
calecon,0.04,ei-lin,1,RLA,373.2358229989276
calecon,0.04,ei-pa,1,RLA,391.7785280609789
calecon,0.04,ei-pp,1,RLA,363.5030386250666
calecon,0.04,ei-pet,1,RLA,374.9574387630075
calecon,0.04,ei-pet-r,1,RLA,368.6841279492023
calecon,0.04,ei-viscose,1,RLA,402.5615607140076
calecon,0.04,coton-rdpc,1,RNA,381.320223217894
calecon,0.04,coton-rdp,1,RNA,378.7249986603176
calecon,0.04,ei-chanvre,1,RNA,393.94727592163935
calecon,0.04,ei-coton,1,RNA,543.1803329384599
calecon,0.04,ei-coton-organic,1,RNA,425.7047274716617
calecon,0.04,elasthane,1,RNA,446.3229690774954
calecon,0.04,ei-acrylique,1,RNA,397.0377392474449
calecon,0.04,ei-jute-kenaf,1,RNA,454.5819970789815
calecon,0.04,ei-laine-par-defaut,1,RNA,799.0705113950335
calecon,0.04,ei-laine-nouvelle-filiere,1,RNA,418.22847769451016
calecon,0.04,ei-lin,1,RNA,374.6586742933994
calecon,0.04,ei-pa,1,RNA,393.2013793554506
calecon,0.04,ei-pp,1,RNA,364.9258899195384
calecon,0.04,ei-pet,1,RNA,376.3802900574792
calecon,0.04,ei-pet-r,1,RNA,370.10697924367406
calecon,0.04,ei-viscose,1,RNA,403.9844120084793
calecon,0.04,coton-rdpc,1,ROC,433.9949090085095
calecon,0.04,coton-rdp,1,ROC,431.3996844509333
calecon,0.04,ei-chanvre,1,ROC,446.6219617122549
calecon,0.04,ei-coton,1,ROC,595.8550187290753
