product,mass_kg,material_id,countryMaking,impact_ecs
chemise,0.061181788163209,ei-laine-nouvelle-filiere,VN,587.4253301479845
calecon,0.18,ei-chanvre,RAS,1727.7658095027043
pantalon,0.6,ei-jute-kenaf,KH,6048.327498111742
manteau,3.84,ei-lin,REO,25705.952628940544
jean,0.4755819477976555,ei-coton,TR,5585.601559184941
jean,0.3344582890214587,ei-pet-r,KH,2866.766349749577
maillot-de-bain,0.36,ei-pp,CN,2415.894099757503
chaussettes,0.15,ei-coton,CN,1445.242660982832
jean,1.1426000680192308,ei-chanvre,REO,9334.535883730066
manteau,1.23,ei-coton-organic,FR,9653.337246828316
tshirt,0.33,ei-acrylique,IN,2802.892671718777
jean,1.3317202675638593,ei-jute-kenaf,IN,13709.94131501622
manteau,1.64,ei-acrylique,RAF,12484.65278778254
pantalon,0.87,ei-pp,MA,6230.518473144776
maillot-de-bain,0.28,ei-coton-organic,RNA,2228.3335652774995
manteau,0.82,elasthane,RME,7170.143683180215
maillot-de-bain,0.18,ei-coton,TR,1746.4512461973934
chemise,0.4660336135006827,ei-acrylique,KH,3921.4567873396695
pull,0.22,ei-pa,RAS,1715.6256435402402
calecon,0.03,ei-pet-r,RLA,281.9809648419216
pull,0.5,coton-rdpc,VN,3760.273379277509
chaussettes,0.19,ei-coton,---,1815.6764848108155
pull,0.41,ei-chanvre,MA,2912.9163814286494
manteau,2.05,ei-laine-par-defaut,ROC,30500.152827131384
pull,0.16,ei-pet,CN,1187.3363088134806
chaussettes,0.02,ei-laine-par-defaut,MM,247.61960900087377
pantalon,0.81,ei-coton-organic,CN,7503.200755118103
pantalon,0.95,ei-laine-nouvelle-filiere,---,8541.118416886166
manteau,2.55,ei-pet-r,ROC,19869.521475329064
pantalon,1.37,ei-laine-nouvelle-filiere,REE,11408.55992865799
pull,0.17,ei-laine-nouvelle-filiere,ROC,1539.7772227383034
chaussettes,0.17,ei-pet-r,FR,1004.0586724635824
jupe,0.24,ei-pp,MA,1666.3911463474865
chemise,0.1105687395478896,ei-viscose,RAS,982.911032354222
pull,1.13,ei-pa,MM,8656.982107547734
calecon,0.06,coton-rdpc,REE,539.407185497628
pull,1.13,coton-rdpc,REE,7559.246685079967
maillot-de-bain,0.24,ei-laine-nouvelle-filiere,CN,1896.3563189361168
maillot-de-bain,0.24,ei-pet,IN,1682.8244912373762
slip,0.05,coton-rdp,BD,442.4058189138847
maillot-de-bain,0.16,ei-coton-organic,TR,1189.4493234914455
chaussettes,0.16,ei-coton-organic,ROC,1309.3375851446203
slip,0.03,ei-coton,RAF,382.048611953338
calecon,0.18,ei-coton-organic,RME,1778.792071289321
tshirt,0.21,elasthane,RAS,2074.3348730791067
slip,0.03,ei-coton,PK,374.26972971564186
pull,0.81,ei-viscose,RAS,6385.565623872698
maillot-de-bain,0.16,ei-coton,PK,1623.9902863642465
maillot-de-bain,0.16,ei-pet,VN,1144.2778333987108
manteau,1.78,ei-acrylique,REE,12793.923139113016
chaussettes,0.02,coton-rdpc,MA,134.00614891442603
calecon,0.02,ei-pp,RAF,201.4992079647796
calecon,0.14,ei-lin,VN,1301.5750674503302
calecon,0.03,coton-rdpc,ROC,339.4859678866326
jean,0.9122153050175172,ei-laine-nouvelle-filiere,FR,8021.183829876151
chemise,0.2116342934672632,ei-pp,IN,1622.0928782671094
manteau,3.12,ei-pet,RAF,22088.983304649788
maillot-de-bain,0.11,elasthane,RAS,963.5531621856952
tshirt,0.12,ei-lin,TR,907.7379168942344
calecon,0.15,ei-coton-organic,REO,1442.468085973822
jean,1.2141808583768372,ei-jute-kenaf,VN,12710.543220863716
chaussettes,0.1,ei-jute-kenaf,---,809.8353803501119
chaussettes,0.09,ei-jute-kenaf,MM,726.9464523701014
jean,0.7961256569961881,ei-coton-organic,RAF,7545.609483334529
calecon,0.18,ei-coton-organic,RLA,1855.4648521699032
manteau,2.8,ei-acrylique,RAS,21966.41726841057
pantalon,0.33,ei-coton-organic,KH,3159.395108169937
slip,0.03,coton-rdp,IN,303.69385688489166
jupe,0.82,ei-jute-kenaf,RAF,7530.470016426707
jean,0.965623615509982,ei-pet,RME,7661.738762961702
jupe,0.57,ei-coton-organic,MA,4735.064933153219
pantalon,1.21,ei-jute-kenaf,MM,11920.286841209694
jean,0.540702456827298,ei-pa,CN,4839.68746488638
slip,0.07,ei-laine-par-defaut,BD,1078.2683024989633
jean,0.835613414982286,coton-rdpc,FR,6604.338628882639
slip,0.11,ei-coton,IN,1358.6153645119286
chaussettes,0.07,ei-pet,TR,431.076752504675
pull,0.95,ei-viscose,MM,7483.99965626795
chaussettes,0.15,ei-chanvre,REE,925.106867294156
pantalon,0.7,ei-chanvre,BD,5900.611573331555
calecon,0.13,ei-laine-nouvelle-filiere,REO,1228.6218970090383
slip,0.05,ei-coton-organic,TR,462.66220295948887
chaussettes,0.06,ei-lin,TR,358.38250808952307
chemise,0.1723542062106249,ei-acrylique,TR,1340.4921974207691
maillot-de-bain,0.1,ei-pp,MA,644.2531409655444
pantalon,0.47,ei-jute-kenaf,---,4699.190106443688
tshirt,0.18,elasthane,REE,1656.2120638061433
chemise,0.4717238432811743,coton-rdpc,---,3736.795740931736
jean,1.0330395854809935,ei-coton-organic,MA,9467.416508115051
chemise,0.0660029426767799,ei-pa,RNA,573.4330610950963
calecon,0.17,ei-pp,BD,1506.1063156121118
maillot-de-bain,0.3,ei-pet,FR,1880.164125405642
calecon,0.06,ei-lin,CN,579.2363477114134
jupe,0.07,ei-pa,CN,606.3445089193704
slip,0.02,ei-jute-kenaf,RAS,240.89225606167685
jean,1.187336100332011,ei-laine-par-defaut,CN,18367.771302445784
pull,1.24,ei-lin,KH,9163.200130404444
jupe,0.36,ei-coton,CN,4081.4645429763264
calecon,0.19,elasthane,FR,1916.413853861952
tshirt,0.22,ei-laine-nouvelle-filiere,CN,2005.6263268931543
pull,1.02,elasthane,KH,9270.70315895366
pantalon,0.68,ei-jute-kenaf,IN,6732.713089288918
maillot-de-bain,0.37,ei-laine-par-defaut,---,4818.864224905568
jupe,0.97,ei-laine-nouvelle-filiere,REO,7712.610184973388
pantalon,0.79,ei-pp,FR,5522.251284636324
calecon,0.04,elasthane,RAF,451.4338247557922
manteau,1.3,ei-coton,TR,13626.0656961398
manteau,3.95,ei-jute-kenaf,CN,36273.875587158254
jean,0.8170049906209363,ei-coton-organic,MA,7510.484248963674
maillot-de-bain,0.11,ei-chanvre,TR,745.9432074280193
maillot-de-bain,0.32,elasthane,FR,2502.5131139757173
pantalon,0.29,ei-laine-par-defaut,RLA,4351.652606834603
tshirt,0.12,ei-laine-nouvelle-filiere,TN,1031.7858871652616
calecon,0.15,ei-coton-organic,KH,1586.505172249646
pantalon,0.61,ei-laine-nouvelle-filiere,FR,5094.92029235859
calecon,0.19,elasthane,VN,2091.237627680031
calecon,0.08,ei-jute-kenaf,BD,898.3326689378919
calecon,0.09,ei-coton,IN,1197.9856444578866
chaussettes,0.03,ei-lin,REE,186.7812567871324
maillot-de-bain,0.38,ei-laine-nouvelle-filiere,PK,2895.577748604175
maillot-de-bain,0.23,ei-pet-r,ROC,1718.9069365301823
manteau,1.78,ei-lin,REE,12011.533456098268
tshirt,0.25,ei-acrylique,FR,1943.667287608456
slip,0.09,ei-pet-r,FR,672.0242264666638
pantalon,0.64,coton-rdpc,REO,4795.695487035159
jean,1.290443418782892,ei-laine-nouvelle-filiere,BD,12201.524473463676
chaussettes,0.01,ei-laine-par-defaut,CN,134.8794530184992
manteau,0.71,ei-laine-par-defaut,FR,9648.472750328188
pull,1.23,ei-pet,RLA,8874.10995941019
chaussettes,0.04,ei-coton-organic,REE,282.5202732146849
manteau,1.48,ei-chanvre,TN,10558.648087786378
pull,0.78,ei-coton,RAS,8585.162817046501
manteau,2.84,ei-pet-r,REE,18437.031541888835
pantalon,0.42,coton-rdpc,REO,3172.221243857842
jean,0.9817065437267256,ei-coton,REE,11448.260984979954
pull,0.99,ei-pa,RLA,7591.506826776505
chaussettes,0.05,ei-jute-kenaf,VN,415.765709143286
tshirt,0.32,ei-pet,RLA,2562.059917703009
jean,0.7348868451273869,ei-lin,MA,5867.281422279296
jean,1.3038810332888624,coton-rdpc,MA,10479.283877374384
maillot-de-bain,0.13,ei-laine-par-defaut,RLA,1703.5131206430055
jean,0.636636159551744,ei-pet-r,RAF,5109.736915315303
chemise,0.3067590238349155,ei-pp,REO,2105.4273987130664
tshirt,0.49,ei-pet-r,REE,3476.018485399049
tshirt,0.49,ei-chanvre,ROC,4390.671224424616
chemise,0.3604711711295742,ei-chanvre,CN,2981.3374820678605
slip,0.15,ei-pa,KH,1348.5963002808758
pantalon,0.68,ei-lin,CN,5505.724309362171
manteau,1.2,ei-laine-nouvelle-filiere,REE,9263.831827892478
jean,1.2015849855394525,ei-pa,FR,9758.066905378608
calecon,0.09,ei-laine-nouvelle-filiere,CN,941.6010145731918
calecon,0.1,ei-laine-par-defaut,MA,1562.9952412727127
jupe,0.27,ei-jute-kenaf,REO,2387.6073585333697
tshirt,0.45,ei-lin,RME,3354.715451181678
pantalon,0.61,ei-viscose,TR,4909.785658563569
chemise,0.1588420905587108,coton-rdpc,RME,1225.173823243461
chaussettes,0.13,ei-coton-organic,TN,898.4171748189102
tshirt,0.43,ei-pa,REE,3313.6496074875213
maillot-de-bain,0.14,elasthane,ROC,1302.2779837852304
pull,0.15,ei-jute-kenaf,MM,1374.7440809632342
tshirt,0.06,ei-pa,IN,576.9521296290686
manteau,1.37,ei-pp,TN,8911.008199790938
slip,0.06,ei-lin,PK,500.6138297487006
pantalon,0.24,elasthane,RLA,2380.11565082112
tshirt,0.32,coton-rdpc,RNA,2576.453766813208
chaussettes,0.1,ei-coton-organic,REO,682.2380602981242
manteau,2.27,ei-coton,FR,23649.968351717474
jean,0.7250674345638178,ei-viscose,REO,6144.774673834652
jean,0.8556470526876602,ei-chanvre,RNA,7563.482716286481
chemise,0.1517205829530946,ei-viscose,RAF,1282.7685548271904
tshirt,0.49,ei-jute-kenaf,RAF,4650.174593403335
calecon,0.05,ei-coton,RNA,656.6887189688541
slip,0.13,ei-pet-r,RLA,1062.9616686329016
tshirt,0.22,ei-laine-nouvelle-filiere,---,2003.668081923433
jupe,0.34,ei-pa,CN,2759.2980094223203
chemise,0.3261510528633137,ei-acrylique,PK,2644.3166835099537
jupe,0.16,ei-pet-r,KH,1248.2826605644066
pantalon,1.3,ei-coton,IN,15214.039001642795
chemise,0.3590171938186046,ei-pa,MM,2955.525039210621
tshirt,0.26,ei-laine-nouvelle-filiere,MM,2339.1517103368287
chemise,0.4040976302862507,ei-pa,BD,3321.358280523558
jupe,0.27,ei-coton-organic,ROC,2569.461688959341
tshirt,0.47,coton-rdpc,CN,3793.223054838991
pantalon,0.47,ei-lin,MA,3578.911401186142
manteau,3.88,ei-laine-nouvelle-filiere,KH,32804.46419671542
maillot-de-bain,0.1,ei-laine-nouvelle-filiere,MM,790.8577055498324
jupe,0.22,ei-chanvre,RNA,1778.892521221219
maillot-de-bain,0.3,ei-laine-par-defaut,KH,3960.864367957431
jean,1.2292448899298232,ei-jute-kenaf,MA,12062.725909895024
manteau,1.89,ei-viscose,RNA,15024.834009154629
jean,1.1089237382672188,ei-pet,MM,9292.95087094374
pull,0.2,ei-laine-par-defaut,KH,2872.62112835366
chaussettes,0.06,ei-viscose,PK,418.30165707447645
maillot-de-bain,0.26,ei-coton-organic,RME,1971.721181724136
pantalon,1.2,ei-pet,---,9495.089103133996
tshirt,0.35,ei-chanvre,REE,2679.400686731002
chaussettes,0.12,ei-pa,IN,860.1193193705574
pull,1.44,ei-pet,KH,10556.802199518048
manteau,3.24,ei-laine-par-defaut,RLA,46148.40246528315
pull,0.11,coton-rdp,RAF,804.1281111561032
maillot-de-bain,0.34,coton-rdpc,RAS,2398.1514902729928
calecon,0.04,ei-laine-nouvelle-filiere,VN,434.34896510185854
chemise,0.0893430484753526,coton-rdp,BD,744.5471247708895
chemise,0.2756532193103919,ei-acrylique,REE,2122.6631353164803
jean,0.591764782177047,ei-pp,MA,4516.200018723446
chemise,0.2973153297172432,elasthane,REO,2637.4045654320835
calecon,0.15,ei-acrylique,PK,1415.1612709904089
manteau,2.59,ei-viscose,RME,19441.94160598426
jean,0.6219242495983393,ei-viscose,RME,5431.862578964528
calecon,0.12,ei-viscose,IN,1206.4095278270513
slip,0.04,ei-lin,PK,341.52889310288526
calecon,0.15,ei-acrylique,RAS,1462.2482628342136
chemise,0.4751144524560824,ei-pa,TR,3586.108447342034
jean,1.49584976488288,coton-rdp,BD,12688.716508676183
jupe,0.92,coton-rdp,RNA,7055.421360090242
manteau,2.24,ei-laine-par-defaut,KH,32238.54010721298
pull,1.06,coton-rdp,VN,7870.96897736341
calecon,0.13,ei-pet-r,KH,1202.8719321187814
chaussettes,0.19,ei-lin,RLA,1249.5826058971804
slip,0.06,ei-laine-par-defaut,VN,933.8973003615396
jupe,0.71,ei-acrylique,VN,5818.729825255448
pull,1.12,ei-jute-kenaf,TR,9389.060520249886
jean,1.3510380414020084,ei-chanvre,RLA,11959.074027391536
manteau,0.67,ei-lin,REO,4550.998970649271
jupe,0.29,ei-pet,RAF,2162.2941006859583
pantalon,0.85,ei-coton-organic,PK,7673.875075102787
calecon,0.11,ei-laine-nouvelle-filiere,RLA,1119.6994976494584
pantalon,0.58,coton-rdp,BD,4715.289362163645
slip,0.13,ei-acrylique,REE,1071.8346090991406
chaussettes,0.08,ei-viscose,KH,587.141994474536
tshirt,0.21,coton-rdpc,REE,1578.467808986762
tshirt,0.07,ei-acrylique,REE,596.5467536860848
tshirt,0.45,ei-coton,VN,5297.0036108264485
manteau,3.59,ei-laine-par-defaut,---,50856.90253190983
manteau,2.1,coton-rdpc,ROC,17115.404997270864
chaussettes,0.04,ei-lin,RLA,267.3818891995493
pantalon,1.25,ei-pp,FR,8702.128345902714
pull,0.11,ei-laine-par-defaut,REE,1506.457341457885
calecon,0.16,ei-viscose,RAS,1583.6880841605955
pull,0.39,ei-acrylique,TR,2750.710116859799
slip,0.14,elasthane,TN,1323.0616587079296
tshirt,0.19,coton-rdp,TR,1414.215318149184
pantalon,1.39,ei-acrylique,RME,11084.333085060169
chaussettes,0.03,elasthane,ROC,279.18368308620364
manteau,3.06,ei-pa,VN,24241.39268537045
jean,0.9072340399448616,ei-pet-r,RME,7049.033321692738
tshirt,0.25,ei-acrylique,CN,2149.097183880368
jean,0.9082864513539202,ei-coton,VN,11306.211664064464
calecon,0.14,ei-viscose,KH,1407.3960028235615
chaussettes,0.16,ei-chanvre,RLA,1097.6394546438105
calecon,0.13,coton-rdp,PK,1168.6721286701893
calecon,0.15,ei-pet,KH,1407.1288492442586
slip,0.02,ei-viscose,ROC,237.73941804436555
tshirt,0.48,ei-pet,RLA,3822.0034455275872
slip,0.13,ei-coton-organic,IN,1266.244888800191
slip,0.11,ei-laine-nouvelle-filiere,RME,990.1814876982407
tshirt,0.18,ei-pp,TN,1297.750429629259
slip,0.08,coton-rdpc,MA,654.9197666965264
slip,0.05,ei-acrylique,TN,424.5763410178932
chemise,0.3703724041460672,elasthane,REO,3275.890308196423
jupe,0.42,ei-chanvre,ROC,3638.354143642925
manteau,1.9,ei-lin,TN,12945.49057824477
jean,0.2777773814626346,ei-coton,BD,3488.415946241346
calecon,0.08,ei-pa,MA,746.2736070043048
chaussettes,0.18,ei-lin,RLA,1184.1025581173385
tshirt,0.33,ei-laine-par-defaut,MA,4682.453374142843
pull,1.42,ei-coton-organic,RNA,11902.187592066077
maillot-de-bain,0.08,ei-viscose,RAF,604.827908287272
pantalon,0.47,elasthane,IN,4625.6943850045045
manteau,0.93,ei-pa,IN,7366.161526557144
jupe,0.14,ei-pa,KH,1178.4945419324936
chaussettes,0.18,coton-rdp,PK,1152.8159956217255
pantalon,0.47,elasthane,RNA,4584.253342307397
pantalon,1.46,ei-laine-par-defaut,TR,20644.97876399056
chaussettes,0.17,coton-rdp,RAS,1128.5418786583098
maillot-de-bain,0.08,ei-pet,RLA,566.6242713660586
slip,0.11,ei-pet-r,FR,818.1530393979122
jupe,0.49,ei-coton-organic,RNA,4308.934301845045
jean,0.5478987413880585,ei-coton-organic,IN,5363.0849540562085
chaussettes,0.16,ei-chanvre,ROC,1203.0817383293172
chaussettes,0.09,ei-pa,PK,628.2819041196135
tshirt,0.42,ei-jute-kenaf,RNA,4084.056906766358
pantalon,1.05,ei-coton,KH,12507.536960274356
slip,0.06,ei-lin,RAS,529.837982872137
calecon,0.16,elasthane,MM,1735.6030797400376
slip,0.05,ei-viscose,KH,486.0837900367287
pantalon,0.51,ei-jute-kenaf,REO,4717.002233112536
jupe,0.42,ei-coton-organic,RNA,3697.600439510909
slip,0.14,ei-acrylique,ROC,1349.0944798561766
chaussettes,0.18,ei-laine-nouvelle-filiere,RME,1245.456761264229
slip,0.08,coton-rdpc,CN,703.071831561294
calecon,0.16,coton-rdpc,TR,1367.595877962308
pantalon,0.23,ei-laine-par-defaut,CN,3505.523009626
chaussettes,0.01,ei-pp,BD,75.89533035571176
pull,0.79,coton-rdpc,VN,5924.936337465038
maillot-de-bain,0.15,ei-pet-r,CN,1045.703020756252
maillot-de-bain,0.18,ei-acrylique,RNA,1330.675771025588
manteau,1.39,ei-viscose,REO,10157.651227923225
pantalon,0.69,ei-pa,RNA,5795.853211417814
chaussettes,0.02,ei-laine-par-defaut,FR,232.47320750551043
tshirt,0.37,ei-lin,MM,2942.7820769356417
maillot-de-bain,0.38,ei-coton,CN,3912.7874443998526
chaussettes,0.07,ei-pa,---,510.13889534235534
chaussettes,0.18,elasthane,REE,1350.0938764212465
calecon,0.05,ei-pa,RME,479.5958382743713
maillot-de-bain,0.15,ei-pa,RME,1052.5033819175703
pantalon,0.8,coton-rdpc,REE,6003.155907104021
slip,0.04,ei-coton,REO,468.1965311073795
pantalon,0.62,ei-viscose,RAS,5426.497454892034
tshirt,0.13,ei-pa,REE,1046.2249589067044
jean,0.8907107229761075,ei-laine-nouvelle-filiere,MM,8457.27936933463
slip,0.05,ei-pet-r,IN,456.6945423869233
jean,1.0113236650920596,ei-laine-nouvelle-filiere,---,9561.858119615652
tshirt,0.34,ei-laine-nouvelle-filiere,KH,3106.8244048152173
chaussettes,0.07,ei-chanvre,VN,494.66410130292303
manteau,2.85,ei-pp,IN,19991.35026792356
manteau,3.76,ei-coton,REO,39181.78690220042
tshirt,0.31,ei-pet-r,RAS,2446.563071359975
jean,0.8466931151582777,ei-laine-nouvelle-filiere,TN,7547.571835367571
chaussettes,0.18,coton-rdp,RME,1103.8393319572692
pantalon,1.19,ei-laine-nouvelle-filiere,---,10661.502660600472
jupe,0.82,ei-laine-nouvelle-filiere,PK,6903.712328802885
maillot-de-bain,0.27,ei-coton,RNA,2766.9804654819136
pull,1.05,ei-acrylique,REO,7355.051802902622
maillot-de-bain,0.27,ei-laine-nouvelle-filiere,FR,1929.773651589701
pull,1.24,ei-lin,RAS,8998.06097996888
chemise,0.1117397051526433,ei-chanvre,---,972.0958225448202
pantalon,0.67,ei-jute-kenaf,MM,6628.407199756509
pull,1.17,ei-coton-organic,TN,9155.540597616802
calecon,0.17,ei-coton,TN,2083.2328773770264
slip,0.08,ei-chanvre,MM,702.654319236822
tshirt,0.08,ei-pet,ROC,751.6143729943575
slip,0.03,ei-pet,CN,287.258925066078
maillot-de-bain,0.1,ei-pet,REE,656.5351159875053
pantalon,0.15,ei-viscose,RNA,1356.875641323625
pull,1.24,ei-jute-kenaf,PK,10995.898422331256
manteau,0.46,ei-acrylique,REO,3351.722485868749
tshirt,0.14,ei-pet,BD,1154.3965320591285
calecon,0.09,ei-pa,RAS,887.4317376025847
manteau,1.02,ei-pet-r,BD,7376.03634262875
pull,0.77,ei-pa,RNA,5872.938325431221
chaussettes,0.11,coton-rdpc,RME,684.773515220196
manteau,2.5,ei-laine-par-defaut,CN,35641.40784685182
jean,1.1967358953031368,coton-rdp,RAS,10206.243279562908
pantalon,1.23,coton-rdp,FR,9051.027717575733
pull,0.14,ei-pa,IN,1112.1749942506317
manteau,2.27,ei-lin,CN,16844.37710096007
pull,0.87,ei-lin,MM,6324.130677509422
chaussettes,0.16,ei-jute-kenaf,MA,1198.52873852168
chaussettes,0.11,ei-pet,TR,671.7176208031726
maillot-de-bain,0.33,coton-rdpc,---,2318.538113896028
pull,0.47,ei-coton,RAS,5188.62887531638
maillot-de-bain,0.33,ei-pp,RNA,2192.407645604157
pantalon,1.35,ei-pet,IN,10663.480458130824
jupe,0.82,ei-pa,PK,6422.414830656494
chaussettes,0.16,ei-pp,CN,1053.713963533178
jupe,0.64,ei-coton,PK,7086.516195998466
pull,0.56,ei-jute-kenaf,BD,5084.155724126536
manteau,1.91,ei-laine-nouvelle-filiere,TR,14629.942112126811
pull,0.4,ei-acrylique,BD,3089.517535993662
pull,1.38,ei-pet,BD,9902.137192250022
jean,1.1366663905063166,ei-viscose,ROC,11068.508339016462
jean,0.8943367196177017,ei-laine-nouvelle-filiere,KH,8628.917309129594
calecon,0.18,coton-rdpc,MM,1653.7067464346756
pantalon,0.11,ei-coton-organic,TN,1015.180719438172
slip,0.11,ei-pa,RAS,986.6002287532964
jean,1.197183665524567,coton-rdp,---,10139.757557841824
jupe,0.96,coton-rdp,VN,7498.574284906783
manteau,0.45,coton-rdp,BD,3450.082486122705
jean,1.3809011005786704,ei-pp,MA,10392.418240183064
pull,1.04,ei-coton,TR,10713.711615033404
jupe,0.8,ei-pet,MM,6090.81807130798
chemise,0.1743900458958158,ei-lin,RME,1320.26786779635
chemise,0.4435279903820309,ei-viscose,RAS,3769.5234894178734
maillot-de-bain,0.17,ei-viscose,REO,1172.1662347647502
manteau,1.51,ei-pet-r,VN,11056.482175847766
calecon,0.1,ei-pa,TN,901.8039131944496
pull,0.7,ei-pp,RME,4525.752828583725
manteau,2.45,ei-pet-r,RME,16432.139765383487
chaussettes,0.08,coton-rdp,---,537.4940245605269
jean,1.3113547459947457,ei-pp,BD,10558.93197920845
manteau,1.27,ei-acrylique,RAF,9696.77676420498
pantalon,1.22,ei-laine-nouvelle-filiere,RAS,10998.394109785444
manteau,1.9,ei-laine-nouvelle-filiere,VN,16083.009179706349
maillot-de-bain,0.25,ei-laine-par-defaut,IN,3273.746030941069
slip,0.05,ei-acrylique,---,489.1193508842133
maillot-de-bain,0.06,ei-laine-nouvelle-filiere,TR,452.9574329852113
slip,0.03,ei-chanvre,REE,273.32918278570395
jean,1.1919005531811946,coton-rdp,FR,9314.659959591654
chaussettes,0.03,elasthane,MM,250.3343054768569
pull,0.38,elasthane,CN,3428.9155793942737
pantalon,0.83,ei-laine-nouvelle-filiere,ROC,8019.457183347603
chaussettes,0.08,ei-pp,FR,467.7018557865436
jean,0.2782463689516668,ei-chanvre,FR,2315.028949180977
jean,0.8514729539760043,ei-chanvre,TR,6986.535014710792
jean,0.7029366908383206,ei-coton,REE,8227.269611874419
chemise,0.3377001569232614,ei-pet,RME,2491.5018896660886
slip,0.11,ei-lin,RAF,900.8190437317276
tshirt,0.25,elasthane,RAF,2383.083499402524
chemise,0.2474578637770375,ei-laine-par-defaut,REE,3468.9534114711687
tshirt,0.16,ei-chanvre,VN,1385.7733471209888
tshirt,0.26,ei-laine-par-defaut,MM,3837.315317377976
chaussettes,0.18,coton-rdpc,ROC,1318.2841434982508
jean,0.5079859689771657,coton-rdp,RME,4147.219935336536
maillot-de-bain,0.33,ei-pp,TN,2018.495068608144
pull,0.36,ei-lin,TN,2412.887318849511
slip,0.09,ei-chanvre,MM,788.5863533139798
tshirt,0.38,coton-rdp,MM,3040.0637136047853
chaussettes,0.03,coton-rdpc,ROC,233.2428683424207
slip,0.13,ei-acrylique,REO,1055.563499729691
jupe,0.1,ei-chanvre,MA,791.079477528042
chemise,0.3330041593786872,ei-acrylique,TN,2571.159754223104
pull,1.43,ei-lin,RNA,10323.45479771086
tshirt,0.4,ei-laine-par-defaut,CN,5896.164532505727
pull,0.52,ei-jute-kenaf,RAF,4600.289652317615
jean,0.6093141504749419,ei-pp,RME,4687.054837493741
tshirt,0.26,ei-viscose,ROC,2434.8131999091365
chemise,0.3041241743398856,ei-coton,RME,3388.4627845595014
pantalon,0.14,ei-pet-r,BD,1173.7788937466937
chaussettes,0.07,ei-pp,ROC,514.677416969737
maillot-de-bain,0.06,elasthane,PK,515.8662265211417
maillot-de-bain,0.27,ei-laine-par-defaut,RME,3410.1342629238484
jean,1.2810490885917196,ei-pp,REE,9485.286923464952
pantalon,1.24,ei-laine-par-defaut,KH,18562.13563820837
slip,0.02,ei-acrylique,RAF,201.1787779511029
maillot-de-bain,0.35,ei-viscose,ROC,2839.646167090023
slip,0.01,ei-viscose,MM,103.82638209571716
chemise,0.4552426817442265,ei-jute-kenaf,TN,4131.260307125822
slip,0.11,ei-viscose,MA,947.7756499497132
tshirt,0.47,ei-pp,RNA,3586.05853298037
pull,0.19,ei-pet-r,ROC,1490.1385549461656
jupe,0.69,ei-laine-par-defaut,KH,9897.480877646503
jupe,0.78,ei-jute-kenaf,---,7310.631938734231
pull,1.0,ei-pet,REO,6514.100597957982
jean,1.0633957514677197,ei-pet-r,REO,8005.16309094498
calecon,0.08,ei-pa,RLA,771.578595680806
pull,1.48,ei-viscose,MA,10809.54451956606
